0.63,29.5,2.53,-2.22,32.45,0,190.91,0
1.26,50.8,3.76,-8.54,43.44,0,121.97,0
1.88,68.2,2.58,-2.13,53.72,0,104.98,0
2.51,84.3,2.28,8.88,65.57,0,78.13,0
3.13,95.3,2.01,11.55,69.99,0,48.41,0
3.77,106,3.58,16.04,70.54,0,33.32,0
4.39,112,4.25,20.82,71.78,0,24.23,0
5.02,115,3.18,24.3,71.41,0,12.56,0
5.65,116,2.32,25.4,67.79,0,6.6,0
6.28,116,2.01,24.6,64.52,0,2.89,0
6.9,116,2.28,25.5,61.11,0,0,0
7.54,114,3.05,25.7,56.38,0,0,0
8.16,112,3.69,24.6,53.17,0,0,0
8.79,109,5.1,24.9,50.65,0,0,0
9.41,107,6.39,27.79,48.55,0,0,0
